Pclass,Age,SibSp,Parch,Fare,cell_number,Cabin_letter,Title,FamilyName,Special Agent/route,TicketBatch,SharedTicket,Male,Embarked_C,Embarked_S,Survived
1,2.0211531802282323,0,0,0.7034162566696693,1.0,0.5376575074966405,0.1535916754116356,0.45968124880604755,0.38770768044651477,0,0,1,1,0,0
3,-0.9030664814443459,1,1,-0.2858429769246761,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,0
3,0.011224475654840166,3,1,0.4769463308156052,0.2983200672975898,0.3211062273176607,0.5568901479781666,0.0,0.37690781964466263,1,0,1,0,1,0
1,1.5594342862799306,0,0,0.6175204421038042,1.0,0.31828168110984684,0.6952178649171613,0.38288920056100983,0.6330962375323751,0,0,0,1,0,0
2,0.020371306452257813,0,0,-0.06298073591573695,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
3,0.48209020040055967,0,0,-0.6260047813734322,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.3452844480284402,1,0,1,0,1,0
3,0.011224475654840166,8,2,2.3861738618252373,0.3008568971584794,0.31828168110984684,0.6952178649171613,0.0,0.3348396601431104,1,1,0,0,1,0
2,0.011224475654840166,0,0,0.025803825098745778,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,1.0,1,0,1,1,0,0
3,-1.5956448223667985,4,2,0.7333734668422146,0.3094740256361149,0.3295169549558133,0.5647576426310278,1.0,0.3872125393456663,0,1,1,0,1,0
2,-2.2112700142978676,2,1,1.0630673549996534,1.0,0.7931420734480223,0.5698993156479674,1.0,0.38262525669981057,0,0,1,0,1,1
3,-1.980410567323717,0,2,0.3278878802577783,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.38342696629213485,0.38770768044651477,0,0,0,0,1,1
1,0.011224475654840166,0,0,1.5394723165407802,1.0,0.526936581156267,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,0
3,0.011224475654840166,1,0,0.04529311897997366,0.30013580172028187,0.321044351815695,0.7725948393454065,0.0,0.3869680397468104,0,0,0,0,0,1
1,1.1746685413230125,0,0,0.5238635576190146,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,1
3,0.7899027963660942,1,1,0.04529311897997366,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.0,0.38770768044651477,0,0,1,0,0,0
3,0.48209020040055967,0,0,-0.2840412999792114,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
2,0.1742776044350251,0,0,-0.06298073591573695,0.2983200672975898,0.3211062273176607,0.816271646256876,0.38429172510518933,0.37690781964466263,0,0,0,0,1,1
2,-0.8261133324529623,0,0,-0.06298073591573695,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,0
3,-0.8261133324529623,1,0,-0.2858429769246761,0.30013580172028187,0.321044351815695,0.6940740350048074,0.38429172510518933,0.3869680397468104,0,0,0,0,1,1
2,-2.0573637163151006,1,1,0.5000433095419583,0.34548289818640576,0.6780854031786603,0.5647576426310278,0.0,0.3872125393456663,0,1,1,0,1,1
1,1.0977153923316287,0,0,0.5745703693437738,1.0,0.7347466539923552,0.8091580385189341,0.0,0.6618206388069564,0,0,0,1,0,1
1,2.1750594782109998,0,0,5.719743953987942,0.38429172510518933,0.7347728809783071,0.6781980590530127,0.38429172510518933,0.6121788756694829,0,1,0,1,0,1
3,0.011224475654840166,0,0,-0.29035583119672925,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,0,0
3,0.9438090943488615,0,1,-0.26202272884761973,0.30013580172028187,0.321044351815695,0.15602635591982308,0.0,0.3869680397468104,1,0,1,0,1,0
3,0.011224475654840166,0,0,-0.29035583119672925,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.38342696629213485,0.38770768044651477,0,0,0,0,0,1
2,-0.441347587496044,0,0,-0.06298073591573695,0.2983200672975898,0.3211062273176607,0.6781980590530127,0.38429172510518933,0.37690781964466263,0,0,0,0,1,0
3,-0.13353499153050946,0,0,-0.21456413276973182,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,0
3,0.011224475654840166,8,2,2.3861738618252373,0.30013580172028187,0.321044351815695,0.15602635591982308,0.0,0.36172239963443986,1,1,1,0,1,0
3,0.3281839024177924,0,0,-0.3446746587208094,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,0
3,1.2131451158187043,0,0,-0.31309334072482853,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,1,0,1,1,0,0
3,-0.9030664814443459,0,0,-0.277362968609244,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.08384457795314518,1,0,1,0,1,1
3,-2.134316865306484,0,1,-0.17287869863488323,0.45968124880604755,1.0,0.6908803182654405,0.38342696629213485,0.38770768044651477,0,0,0,0,1,0
3,0.1742776044350251,1,0,0.06045145866537313,0.3094740256361149,0.3295169549558133,0.15415052325371903,1.0,0.3872125393456663,0,1,1,0,1,0
3,-0.28744128951327674,0,0,0.18767323816783318,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,1,0,1,1,0,1
3,-1.056972779427113,0,0,-0.29035583119672925,0.2983200672975898,0.3211062273176607,0.6781980590530127,0.38429172510518933,0.37690781964466263,0,0,0,0,0,1
1,0.7899027963660942,0,0,0.7165910193333795,0.38288920056100983,0.41399982760936904,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,1,0,1
3,-0.441347587496044,0,0,-0.32067251056752827,0.30013580172028187,0.321044351815695,0.15602635591982308,0.0,0.08385834650947295,0,0,1,0,1,0
2,0.405137051409176,0,0,0.283495599750537,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.38342696629213485,0.6893435345728014,0,0,0,0,1,1
3,-0.5952538854788113,0,0,-0.3120106021758714,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.08384457795314518,0,0,1,0,1,0
2,0.020371306452257813,0,0,-0.06298073591573695,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
3,0.011224475654840166,1,0,-0.29035583119672925,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,0,0
1,0.09732445544364145,1,0,4.279883583951216,1.0,0.7572199401991722,0.6952178649171613,0.0,0.38262525669981057,0,0,0,1,0,1
3,-0.2104881405218931,0,0,-0.2827766613540295,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.38342696629213485,0.39720296901563096,0,0,0,0,1,1
2,0.9438090943488615,1,0,0.5433528515002425,0.3094740256361149,0.3295169549558133,0.15415052325371903,1.0,0.3872125393456663,0,0,1,0,1,0
1,0.1742776044350251,0,0,2.6781538008454024,0.38429172510518933,0.8226128915764915,0.6940740350048074,0.38429172510518933,0.3869680397468104,0,0,0,1,0,1
2,0.020371306452257813,0,0,-0.1712545908114476,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.5993424724349624,0.15947766188881218,0,0,1,0,1,0
3,-1.056972779427113,0,0,-0.277362968609244,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.08385834650947295,0,0,1,0,1,1
2,-0.2104881405218931,0,0,-0.06298073591573695,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
3,1.6363874352713141,0,0,-0.277362968609244,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,0
3,0.011224475654840166,0,0,-0.2840412999792114,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
1,0.635996498383327,1,0,3.27185399487215,1.0,0.3257084499153442,0.1535916754116356,0.45968124880604755,0.38770768044651477,0,0,1,0,1,1
3,-0.5952538854788113,0,0,-0.2210605640634745,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,1.0,1,0,1,0,1,0
2,-0.8261133324529623,0,0,-0.1712545908114476,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,1.0,1,0,1,0,1,1
3,-0.7106836089658868,0,0,-0.3120106021758714,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.14124650578495523,0,0,1,0,1,0
2,-0.9030664814443459,0,0,-0.06298073591573695,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
3,0.011224475654840166,3,1,0.4769463308156052,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.0,0.38770768044651477,1,1,0,0,1,0
1,0.405137051409176,1,0,2.9892592335943453,0.0,0.31828168110984684,0.7782265097636819,0.34516093745085064,0.38262525669981057,0,1,0,0,1,1
3,-0.05658184253912583,0,0,-0.2892730926477721,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.0,0.37690781964466263,0,0,1,0,1,0
2,2.2520126272023835,0,0,-0.041325964936594836,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
3,-1.9034574183323332,4,2,0.7333734668422146,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.45968124880604755,0.38770768044651477,0,1,0,0,1,1
2,-0.441347587496044,0,0,-0.1712545908114476,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.42303056980254633,0,0,1,0,1,0
3,0.011224475654840166,0,0,-0.2990177395883861,0.3094740256361149,0.3295169549558133,0.7210469528899575,0.38429172510518933,0.15947766188881218,1,0,0,0,1,0
2,1.0977153923316287,1,0,0.5000433095419583,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
2,-1.6725979713581822,0,2,0.5108706950315294,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.38342696629213485,0.2675127080719016,0,0,0,0,1,1
2,-0.8261133324529623,0,0,-0.1712545908114476,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,0
2,0.2512307534264087,0,0,-0.09438015383549303,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38288920056100983,1,0,1,0,1,0
3,0.011224475654840166,1,0,0.0,0.30013580172028187,0.321044351815695,0.6940740350048074,0.0,0.3869680397468104,1,1,0,1,0,0
3,0.011224475654840166,1,0,0.04529311897997366,0.2983200672975898,0.3211062273176607,0.6781980590530127,1.0,0.37690781964466263,0,0,0,0,0,1
2,-0.05658184253912583,0,0,-0.1712545908114476,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.15947766188881218,0,0,1,0,1,0
3,-0.5952538854788113,0,0,-0.31742429492065694,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.48650092564097797,0,0,1,0,1,0
3,0.020371306452257813,0,0,-0.31309334072482853,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.0,0.38770768044651477,1,0,1,1,0,0
1,1.0977153923316287,2,0,3.27185399487215,0.38429172510518933,0.3211062273176607,0.4826749740003116,0.38429172510518933,0.37690781964466263,0,0,1,0,0,0
3,-0.36439443850466036,0,0,-0.2892730926477721,0.3008568971584794,0.31828168110984684,0.6952178649171613,0.38288920056100983,0.38262525669981057,0,0,0,0,1,0
2,-0.441347587496044,0,2,0.001983577021689412,0.3008568971584794,0.31828168110984684,0.7782265097636819,1.0,0.38262525669981057,0,0,0,0,1,1
1,0.5590433493919433,1,1,1.6500935486106298,1.0,0.7044242883515269,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,1
2,1.867246882245465,1,0,0.5000433095419583,0.3008568971584794,0.31828168110984684,0.0,0.689227592041366,0.38262525669981057,0,0,1,0,1,0
3,0.011224475654840166,0,0,-0.3120106021758714,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
3,-0.05658184253912583,1,1,-0.17287869863488323,0.45968124880604755,1.0,0.8091580385189341,0.38342696629213485,0.38770768044651477,0,1,0,0,1,0
1,2.4828720741765338,0,0,0.5238635576190146,0.38342696629213485,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
3,0.020371306452257813,1,0,0.07127884415494427,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.0,0.08383602575943412,1,0,1,0,1,0
3,0.8668559453574779,0,2,0.24938933545838812,0.2983200672975898,0.3211062273176607,0.816271646256876,0.38429172510518933,0.37690781964466263,0,0,0,0,1,0
3,-0.05658184253912583,0,2,0.03428383341417777,0.30013580172028187,0.321044351815695,0.7725948393454065,0.38429172510518933,0.3869680397468104,1,0,0,1,0,1
1,0.011224475654840166,0,0,2.8041109417226804,0.30013580172028187,0.321044351815695,0.7725948393454065,0.38429172510518933,0.6489772019889535,0,0,0,1,0,1
1,0.020371306452257813,0,0,3.120270598018155,0.0,0.7347728809783071,0.6781980590530127,0.38429172510518933,0.37690781964466263,0,0,0,0,1,1
1,0.405137051409176,0,0,21.56273820248077,0.3094740256361149,0.3295169549558133,0.7210469528899575,0.38429172510518933,0.6684143753226036,0,0,0,1,0,1
2,1.5594342862799306,0,1,0.5000433095419583,0.29689996906364124,0.3257084499153442,0.8091580385189341,0.38342696629213485,0.38770768044651477,0,0,0,0,1,1
3,0.011224475654840166,0,0,-0.29035583119672925,0.30013580172028187,0.321044351815695,0.15602635591982308,0.34548289818640576,0.3869680397468104,0,0,1,0,0,0
3,-2.0573637163151006,4,2,0.7333734668422146,0.29689996906364124,0.3257084499153442,0.5660242127370263,0.45968124880604755,0.38770768044651477,0,1,1,0,1,1
1,1.7133405842626979,1,1,2.8236002356039083,0.38342696629213485,0.7487262987009107,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
1,0.7899027963660942,0,0,-0.6260047813734322,0.38288920056100983,0.7820842809393246,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
3,0.011224475654840166,0,0,-0.29035583119672925,0.3094740256361149,0.3295169549558133,0.7210469528899575,0.38429172510518933,0.3872125393456663,0,0,0,0,0,0
2,0.48209020040055967,0,0,-0.1712545908114476,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.42303056980254633,0,0,1,0,1,0
3,-1.056972779427113,4,1,1.092842665095974,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.0,0.38262525669981057,0,1,1,0,1,0
3,-0.36439443850466036,1,0,-0.2892730926477721,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,1
1,2.1750594782109998,0,1,6.020385801399765,1.0,0.321044351815695,0.7725948393454065,0.4600025702798137,0.6489772019889535,0,0,0,0,1,1
1,0.405137051409176,0,0,5.248211315917122,0.38288920056100983,0.31828168110984684,0.6952178649171613,0.38288920056100983,0.6330962375323751,0,0,0,0,1,1
1,0.011224475654840166,0,0,0.7165910193333795,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
3,-0.36439443850466036,0,0,-0.6260047813734322,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.0,1,1,1,0,1,1
2,0.8668559453574779,0,1,0.21853128681311065,0.30013580172028187,0.321044351815695,0.7725948393454065,0.38429172510518933,0.3869680397468104,0,0,0,0,1,1
1,0.5590433493919433,0,1,0.6602886147876099,0.38429172510518933,0.321044351815695,0.15602635591982308,0.38429172510518933,0.6489772019889535,0,0,1,1,0,0
3,0.011224475654840166,0,0,-0.29035583119672925,0.2983200672975898,0.3211062273176607,0.6781980590530127,0.38429172510518933,0.37690781964466263,0,0,0,0,0,1
1,2.5598252231679175,1,0,2.7503334834730784,1.0,0.7584015813131025,0.6908803182654405,0.0,0.38770768044651477,0,0,0,0,1,1
3,1.1746685413230125,0,0,-0.29035583119672925,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.38342696629213485,0.38770768044651477,0,0,0,0,1,0
2,0.011224475654840166,0,0,-0.6260047813734322,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,0
3,-1.749551120349566,4,1,0.6353856281615965,0.2983200672975898,0.3211062273176607,0.5568901479781666,0.0,0.37690781964466263,0,1,1,0,0,0
3,0.405137051409176,1,1,0.25101344328182384,0.3094740256361149,0.3295169549558133,0.7717063437342924,0.38429172510518933,0.3243659478759484,1,0,0,0,1,1
3,2.713731521150685,0,0,-0.29035583119672925,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,0,0
3,-0.13353499153050946,0,0,-0.2858429769246761,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.0,0.38262525669981057,0,0,1,0,1,0
3,-1.056972779427113,0,0,-0.21456413276973182,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
3,-0.8261133324529623,0,0,-0.277362968609244,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.08383602575943412,0,0,1,0,1,1
1,0.011224475654840166,0,0,0.5000433095419583,0.45968124880604755,0.5376575074966405,0.1535916754116356,0.45968124880604755,0.38770768044651477,0,0,1,0,1,0
3,0.2512307534264087,0,0,-0.2508358741597949,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,1,0,0
3,0.020371306452257813,0,0,-0.21456413276973182,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,1
3,-0.5952538854788113,0,0,-0.2840412999792114,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,0,0,1,0,1,0
2,0.9438090943488615,0,0,-0.06298073591573695,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,1
3,-0.5952538854788113,0,0,-0.29035583119672925,0.3008568971584794,0.31828168110984684,0.6952178649171613,0.38288920056100983,0.38262525669981057,0,0,0,0,0,1
1,-0.28744128951327674,0,0,2.7889526020372806,0.2983200672975898,0.3211062273176607,0.6781980590530127,0.38429172510518933,0.37690781964466263,0,0,0,0,1,1
1,-0.8261133324529623,1,0,3.3185936525535307,0.6895295026969958,0.7076452835531967,0.7725948393454065,1.0,0.3869680397468104,0,0,0,1,0,1
2,0.48209020040055967,0,0,-0.06839442866052249,0.0,0.8226128915764915,0.15602635591982308,0.38429172510518933,0.0,1,0,1,1,0,0
3,-0.441347587496044,0,0,-0.2427153350426166,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.38342696629213485,0.38770768044651477,0,0,0,0,1,0
3,-0.441347587496044,0,0,-0.2840412999792114,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,0
1,0.011224475654840166,0,0,0.5745703693437738,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.6489772019889535,0,0,1,1,0,0
3,-0.47982416199173583,0,0,-0.3129114406486037,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,1,0,1,1,0,0
1,-2.134316865306484,1,2,5.937556302404546,1.0,0.321044351815695,0.6940740350048074,1.0,0.3869680397468104,0,0,0,0,1,0
1,0.011224475654840166,0,0,0.6949362483542374,0.38288920056100983,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,1
1,1.5594342862799306,0,1,10.094007691774651,0.0,0.7347728809783071,0.816271646256876,0.0,0.6121788756694829,0,1,0,1,0,1
3,0.011224475654840166,0,0,-0.29035583119672925,0.3008568971584794,0.31828168110984684,0.6952178649171613,0.45948116453156507,0.38262525669981057,1,0,0,0,0,1
3,0.011224475654840166,2,0,0.38094206915667655,0.30013580172028187,0.321044351815695,0.15602635591982308,1.0,0.3869680397468104,0,0,1,0,0,1
3,-0.8261133324529623,0,0,-0.6260047813734322,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.5993424724349624,0.4600025702798137,1,1,1,0,1,0
2,0.011224475654840166,0,0,-0.09113193818862174,1.0,0.7383109073342263,0.6940740350048074,0.38429172510518933,0.3869680397468104,0,0,0,0,0,1
3,0.011224475654840166,0,0,-0.277362968609244,0.30013580172028187,0.321044351815695,0.15602635591982308,0.0,0.14124650578495523,1,0,1,0,1,0
1,-2.217426266217178,1,2,5.937556302404546,0.0,0.3295169549558133,0.5647576426310278,0.0,0.3872125393456663,0,1,1,0,1,1
1,0.011224475654840166,0,0,4.1763001524495875,0.30013580172028187,0.321044351815695,0.6940740350048074,0.38429172510518933,0.3869680397468104,0,0,0,1,0,1
1,-0.9800196304357295,1,0,4.090404337883722,0.38288920056100983,0.31828168110984684,0.7782265097636819,0.38288920056100983,0.6330962375323751,0,0,0,1,0,1
2,0.020371306452257813,1,0,0.4134242256253898,0.3008568971584794,0.31828168110984684,0.15564608822049025,1.0,1.0,1,0,1,1,0,0
1,0.020371306452257813,0,0,1.8395727946781235,0.5993424724349624,0.7383109073342263,0.6940740350048074,0.38429172510518933,0.6489772019889535,0,0,0,1,0,1
1,-0.441347587496044,0,0,2.9755431016561564,0.38288920056100983,0.31828168110984684,0.6952178649171613,1.0,0.38262525669981057,0,0,0,1,0,1
1,-0.9030664814443459,2,2,10.737336289931397,1.0,0.7347466539923552,0.6908803182654405,1.0,0.6618206388069564,0,0,0,1,0,1
2,-0.28744128951327674,1,1,0.5000433095419583,0.2983200672975898,0.3211062273176607,0.816271646256876,0.38429172510518933,0.37690781964466263,0,0,0,0,1,0
3,-0.13353499153050946,0,0,-0.2840412999792114,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,0
2,1.020762243340245,1,1,0.5108706950315294,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.5993424724349624,1.0,0,0,1,0,1,0
3,-0.28744128951327674,0,0,-0.2858429769246761,0.29689996906364124,0.3257084499153442,0.6908803182654405,0.38342696629213485,0.38770768044651477,0,0,0,0,1,1
2,-0.441347587496044,1,0,0.5000433095419583,0.3094740256361149,0.3295169549558133,0.7717063437342924,0.0,0.3872125393456663,0,1,0,0,1,1
2,1.867246882245465,0,0,-0.01967119395745271,0.3008568971584794,0.31828168110984684,0.27199879906047975,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
1,0.09732445544364145,0,2,6.51429647980043,0.4600025702798137,0.3295169549558133,0.7210469528899575,1.0,0.3872125393456663,0,0,0,0,1,1
1,0.7899027963660942,1,1,5.199128612015799,1.0,0.7674125467894592,0.816271646256876,0.38429172510518933,0.37690781964466263,0,0,0,1,0,1
3,-0.5952538854788113,0,0,-0.3120106021758714,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.08383602575943412,0,0,1,0,1,0
3,-0.2104881405218931,0,0,-0.2840412999792114,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
2,0.020371306452257813,0,0,-0.09113193818862174,0.3008568971584794,0.31828168110984684,0.6952178649171613,0.38288920056100983,0.38262525669981057,0,0,0,0,0,1
2,-0.5952538854788113,1,1,0.629971935416811,0.3094740256361149,0.3295169549558133,0.7717063437342924,0.38429172510518933,0.3872125393456663,0,1,0,0,1,1
3,0.011224475654840166,8,2,2.3861738618252373,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.0,0.42303056980254633,1,1,1,0,1,0
1,0.48209020040055967,0,0,5.248211315917122,0.0,0.31828168110984684,0.6952178649171613,0.38288920056100983,0.6330962375323751,0,1,0,1,0,1
3,2.4059189251851505,0,0,-0.35586151340863414,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,0
2,0.48209020040055967,0,0,-0.06298073591573695,0.0,0.8226128915764915,0.7725948393454065,0.38429172510518933,0.3869680397468104,0,0,0,0,1,1
3,0.09732445544364145,1,1,0.26292356732035194,0.2983200672975898,0.3211062273176607,0.816271646256876,0.4600025702798137,0.37690781964466263,0,1,0,0,1,1
1,-1.056972779427113,0,1,1.8850478137343218,1.0,0.7347466539923552,0.6908803182654405,1.0,0.38770768044651477,0,0,0,1,0,1
3,0.011224475654840166,2,0,0.38094206915667655,0.2983200672975898,0.3211062273176607,0.6781980590530127,1.0,0.37690781964466263,0,1,0,0,0,1
1,1.2131451158187043,0,0,0.6083171644376689,0.0,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,0
1,0.635996498383327,0,1,6.020385801399765,0.38429172510518933,0.3295169549558133,0.15415052325371903,1.0,0.6684143753226036,0,1,1,0,1,0
3,-1.056972779427113,2,0,0.15356697387568427,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.0,0.38770768044651477,0,1,1,0,1,0
1,0.011224475654840166,1,0,5.162315501351258,0.3094740256361149,0.3295169549558133,0.7717063437342924,1.0,0.6684143753226036,0,0,0,0,1,1
3,0.011224475654840166,0,0,-0.2840412999792114,0.30013580172028187,0.321044351815695,0.15602635591982308,0.38429172510518933,0.3869680397468104,0,0,1,0,1,0
1,-0.05658184253912583,1,0,2.2584107130482987,0.6895295026969958,0.321044351815695,0.15602635591982308,1.0,0.3869680397468104,0,1,1,0,1,0
1,0.8668559453574779,0,0,5.199128612015799,0.38288920056100983,0.7487043746943587,0.6952178649171613,0.38288920056100983,0.38262525669981057,0,1,0,1,0,1
3,1.1746685413230125,0,0,-0.277362968609244,0.3094740256361149,0.3295169549558133,0.15415052325371903,0.38429172510518933,0.3872125393456663,1,0,1,0,1,1
1,1.1746685413230125,0,0,0.9114839581456586,0.5993424724349624,0.38429172510518933,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,0
2,-2.134316865306484,1,1,0.5000433095419583,0.34548289818640576,0.6780854031786603,0.5647576426310278,0.0,0.3872125393456663,0,1,1,0,1,1
1,-0.441347587496044,3,2,10.764404753655324,0.2983200672975898,0.3211062273176607,0.6781980590530127,0.34548289818640576,0.37690781964466263,0,1,0,0,1,1
2,-0.13353499153050946,0,0,-0.06298073591573695,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
2,-0.36439443850466036,0,0,-0.06298073591573695,0.29689996906364124,0.3257084499153442,0.1535916754116356,0.38342696629213485,0.38770768044651477,0,0,1,0,1,0
2,0.48209020040055967,0,0,-0.06298073591573695,0.3008568971584794,0.31828168110984684,0.15564608822049025,0.38288920056100983,0.38262525669981057,0,0,1,0,1,0
2,-0.441347587496044,0,0,-0.06298073591573695,1.0,0.6283033643412054,0.6908803182654405,0.0,0.38770768044651477,0,0,0,0,1,1
2,0.7899027963660942,0,0,-0.06298073591573695,0.2983200672975898,0.3211062273176607,0.6781980590530127,0.0,0.37690781964466263,0,0,0,0,1,1
3,0.011224475654840166,1,0,0.07127884415494427,0.2983200672975898,0.3211062273176607,0.816271646256876,0.38429172510518933,0.37690781964466263,0,0,0,0,1,1
3,-2.0573637163151006,1,1,0.06261693576328738,0.3008568971584794,0.31828168110984684,0.5698993156479674,1.0,0.3348396601431104,0,0,1,0,1,1
3,0.9438090943488615,0,0,-0.2508358741597949,0.2983200672975898,0.3211062273176607,0.1653768301207497,0.38429172510518933,0.37690781964466263,0,0,1,0,1,0
